MovieID,rating_count,rating_mean,rating_std,rating_min,rating_max,rating_median,Year,Title,movie_age,title_length,era,popularity_level
254,190,2.042105263157895,1.0731527943764452,1,5,2.0,2003,Westender,3,9,modern,low
255,4586,3.142389882250327,1.0960441814728872,1,5,3.0,2001,The Hunchback of Notre Dame II,5,30,modern,very_high
256,12264,3.440720808871494,1.1245122359224282,1,5,4.0,2000,Ghost Dog: The Way of the Samurai,6,33,modern,very_high
257,27357,3.9115765617575025,0.9078201562723512,1,5,4.0,1973,Charlotte's Web,33,15,vintage,very_high
258,164,2.951219512195122,1.1501127074605937,1,5,3.0,1999,Mann,7,4,nineties,low
259,876,3.220319634703196,1.0596378413683394,1,5,3.0,2004,Animal,2,6,modern,medium
260,205,3.15609756097561,1.3985371875445436,1,5,3.0,1967,Marat / Sade,39,12,vintage,low
261,526,3.6901140684410647,0.8842415024090726,1,5,4.0,1948,The Big Clock,58,13,classic,medium
262,4378,3.7103700319780724,0.9831513212995463,1,5,4.0,1974,Herbie Rides Again,32,18,vintage,very_high
263,900,3.9844444444444442,1.3306443036217797,1,5,5.0,2001,Dragon Ball: Tournament Saga,5,28,modern,medium
264,134,2.888059701492537,1.1993760769052142,1,5,3.0,2002,"Angelina Ballerina: Lights, Camera, Action!",4,43,modern,very_low
265,308,3.25,1.2264059936406808,1,5,3.0,2002,The Jeff Corwin Experience: Costa Rica and the Amazon,4,53,modern,low
266,126,3.0555555555555554,1.2086723662303562,1,5,3.0,2000,Saudade Do Futuro,6,17,modern,very_low
267,1162,3.6867469879518073,1.4178558327483863,1,5,4.0,1994,Touched by an Angel: Season 1,12,29,nineties,high
268,5545,3.7114517583408477,0.9180256370212304,1,5,4.0,1980,The Final Countdown,26,19,eighties,very_high
269,21467,3.7562770764429123,0.8928122156821756,1,5,4.0,1989,Parenthood,17,10,eighties,very_high
270,36431,4.289368944031183,1.0832170216046912,1,5,5.0,2001,Sex and the City: Season 4,5,26,modern,very_high
271,478,3.1046025104602513,1.2495448852631048,1,5,3.0,1943,Saludos Amigos,63,14,classic,medium
272,62,2.9193548387096775,1.2186849550094423,1,5,3.0,1973,Female Yakuza Tale,33,18,vintage,very_low
273,32027,3.3624754113716553,1.0905002291078199,1,5,3.0,2004,Taxi,2,4,modern,very_high
274,774,2.7674418604651163,1.0838933314925288,1,5,3.0,2002,Crazy as Hell,4,13,modern,medium
275,10603,3.633405639913232,0.9044132777344345,1,5,4.0,2002,Evelyn,4,6,modern,very_high
276,115,2.0782608695652174,1.0690857389915118,1,5,2.0,1998,Cold Harvest,8,12,nineties,very_low
277,157,3.445859872611465,1.2163148654987808,1,5,4.0,2003,Enigma: MCMXC A.D,3,17,modern,very_low
278,83,2.144578313253012,1.1596102175287695,1,5,2.0,1990,100 Days Before the Command,16,27,nineties,very_low
279,737,3.1696065128900948,0.965293930433336,1,5,3.0,1984,Micki and Maude,22,15,eighties,medium
280,539,3.352504638218924,1.2577079219699154,1,5,3.0,1998,Sarah Brightman: In Concert,8,27,nineties,medium
281,3217,3.7550512900217594,1.0149658132947497,1,5,4.0,1993,The Legend,13,10,nineties,high
282,393,3.6666666666666665,1.1554367198619935,1,5,4.0,2003,Blue Seed: Beyond,3,17,modern,medium
283,6376,3.706555834378921,1.0234862349427694,1,5,4.0,1996,If These Walls Could Talk,10,25,nineties,very_high
284,97,2.2577319587628866,1.2271100069155025,1,5,2.0,2005,Sasquatch Hunters,1,17,modern,very_low
285,14008,3.3265990862364365,0.9174855671152561,1,5,3.0,1997,The Devil's Own,9,15,nineties,very_high
286,191,2.9162303664921465,1.2110449725750645,1,5,3.0,1966,Thunderbirds Are Go,40,19,vintage,low
287,250,3.572,1.1428211411426419,1,5,4.0,1994,Luther Vandross: Always and Forever: An Evening of Songs,12,56,nineties,low
288,1148,3.5470383275261326,1.2161582609615247,1,5,4.0,2004,Saturday Night Live: The Best of Chris Kattan,2,45,modern,high
289,4412,2.334768812330009,1.0662211693626051,1,5,2.0,1998,The Avengers,8,12,nineties,very_high
290,47651,3.584499800633775,1.0885506556716746,1,5,4.0,2004,Harold and Kumar Go to White Castle,2,35,modern,very_high
291,108,2.2222222222222223,1.0880260213124315,1,5,2.0,2000,Chained Heat 3: Hell Mountain,6,29,modern,very_low
292,534,3.857677902621723,1.0882137804188696,1,5,4.0,2005,Saturday Night Live: The Best of Gilda Radner,1,45,modern,medium
293,408,3.7598039215686274,1.1373282026637093,1,5,4.0,2003,Lennon Legend: The Very Best of John Lennon,3,43,modern,medium
294,462,3.1515151515151514,1.1886976224973653,1,5,3.0,2002,Oasis,4,5,modern,medium
295,28954,3.314671547972646,1.132167165729229,1,5,3.0,1995,Ace Ventura: When Nature Calls,11,30,nineties,very_high
296,116,2.913793103448276,1.3092909831510795,1,5,3.0,2000,In His Life: The John Lennon Story,6,34,modern,very_low
297,1956,2.878834355828221,1.19553383347044,1,5,3.0,2003,The Hebrew Hammer,3,17,modern,high
298,455,3.101098901098901,1.12378122973805,1,5,3.0,2002,Crunch: Pick Your Spot Pilates,4,30,modern,medium
299,76944,3.7066437928883342,0.9678182318639779,1,5,4.0,2001,Bridget Jones's Diary,5,21,modern,very_high
300,112,2.455357142857143,1.021290411946624,1,4,3.0,1997,Option Zero,9,11,nineties,very_low
301,175,2.605714285714286,0.9522939204896994,1,5,3.0,2003,Hard Ground,3,11,modern,low
302,879,2.817974971558589,1.1328979890471105,1,5,3.0,2001,The Isle,5,8,modern,medium
303,225,3.088888888888889,1.0225629176901148,1,5,3.0,1959,Les Liaisons Dangereuses,47,24,classic,low
304,3427,3.768310475634666,1.162766207479245,1,5,4.0,1997,King of the Hill: Season 1,9,26,nineties,high
305,12820,3.624414976599064,0.973418380181807,1,5,4.0,1996,Jack,10,4,nineties,very_high
306,197,3.0558375634517767,1.1831853124865217,1,5,3.0,2005,Sesame Street: Sing Yourself Silly!,1,35,modern,low
307,122,3.4754098360655736,1.3249862918617157,1,5,4.0,2002,Godsmack: Smack This!,4,21,modern,very_low
308,200,2.78,1.1260282849433503,1,5,3.0,1974,The Legend of the 7 Golden Vampires/7 Brothers of Dracula,32,57,vintage,low
309,453,3.075055187637969,1.0678819948440874,1,5,3.0,1975,The Day of the Locust,31,21,vintage,medium
310,445,3.3617977528089886,1.0767302875637434,1,5,3.0,2000,Leila,6,5,modern,medium
311,24835,3.5778941010670424,1.0333502947508473,1,5,4.0,1994,Ed Wood,12,7,nineties,very_high
312,65477,3.710127220245277,1.005864460234394,1,5,4.0,2000,High Fidelity,6,13,modern,very_high
313,99812,3.689345970424398,1.0925298392214349,1,5,4.0,2000,Pay It Forward,6,14,modern,very_high
314,514,3.414396887159533,1.1983854172407973,1,5,3.0,1985,Saturday Night Live: The Best of Jon Lovitz,21,43,eighties,medium
315,109,3.293577981651376,1.454894372477349,1,5,4.0,1964,Combat! Season 3: Operation 2,42,29,vintage,very_low
316,2520,4.301984126984127,1.0157923472058423,1,5,5.0,1999,Futurama: Monster Robot Maniac Fun Collection,7,45,nineties,high
317,94,3.0,1.1264178639834665,1,5,3.0,1997,Mandela and de Klerk,9,20,nineties,very_low
318,95,2.336842105263158,1.1261922884431024,1,5,2.0,1994,Beyond Suspicion,12,16,nineties,very_low
319,119,3.0252100840336134,1.2035412780760966,1,5,3.0,1987,Straight to Hell,19,16,eighties,very_low
320,124,2.814516129032258,1.0847571792567778,1,5,3.0,1997,Eat Your Heart Out,9,18,nineties,very_low
321,144,2.7222222222222223,1.1247031897159645,1,5,3.0,2004,Ju-Rei: The Uncanny,2,19,modern,very_low
322,898,2.589086859688196,1.1754517389766623,1,5,3.0,1974,Flesh Gordon,32,12,vintage,medium
323,712,2.419943820224719,1.138408095816252,1,5,2.0,1999,Modern Vampires,7,15,nineties,medium
324,391,3.061381074168798,1.0937196638664197,1,5,3.0,1994,Mother's Boys,12,13,nineties,medium
325,1121,4.19536128456735,0.9756938367679275,1,5,4.0,2004,Ghosts of Rwanda: Frontline,2,27,modern,high
326,165,3.290909090909091,0.9371608773192716,1,5,3.0,1937,The Plainsman,69,13,classic,low
327,178,3.1853932584269664,1.4199586658898389,1,5,3.0,1997,Storefront Hitchcock,9,20,nineties,low
328,197,2.8984771573604062,1.2935663862550775,1,5,3.0,2002,Deftones: Live in Hawaii,4,24,modern,low
329,66266,3.5878580267407116,1.1271197862585327,1,5,4.0,1999,Dogma,7,5,nineties,very_high
330,27038,3.4609438567941417,0.9753453076923635,1,5,3.0,1998,Wild Things,8,11,nineties,very_high
331,47167,3.6220238726228082,1.0452940482119022,1,5,4.0,1997,Chasing Amy,9,11,nineties,very_high
332,149,2.2550335570469797,1.0600507536045938,1,5,2.0,2002,They Crawl,4,10,modern,very_low
333,393,3.786259541984733,1.205901518898804,1,5,4.0,2003,Mail Call: The Best of Season 2,3,31,modern,medium
334,39875,3.55764263322884,1.0462814058587913,1,5,4.0,2005,The Pacifier,1,12,modern,very_high
335,149,2.1812080536912752,1.1031508391823641,1,5,2.0,1981,Fear No Evil,25,12,eighties,very_low
336,199,3.170854271356784,1.0105278018203483,1,5,3.0,1978,The Driver,28,10,vintage,low
337,2293,2.972961186218927,0.9609122505228439,1,5,3.0,1983,Star 80,23,7,eighties,high
338,1402,3.8894436519258204,1.242784676297795,1,5,4.0,1942,The Three Stooges: Three Smart Saps,64,35,classic,high
339,553,3.7848101265822787,1.081290497325955,1,5,4.0,1968,Rolling Stones: Rock and Roll Circus,38,36,vintage,medium
340,178,2.938202247191011,1.0259905637144429,1,5,3.0,1998,Midnight: 2000 Seen By...,8,25,nineties,low
341,1862,3.0510204081632653,1.2138713456790025,1,5,3.0,2004,Tremors 4: The Legend Begins,2,28,modern,high
342,1358,3.703240058910162,1.2016341562017216,1,5,4.0,2001,Noir,5,4,modern,high
343,92,3.1739130434782608,1.3876115589419526,1,5,3.0,2000,French and Saunders: Live,6,25,modern,very_low
344,2604,3.697004608294931,0.9971023396124697,1,5,4.0,1967,The Taming of the Shrew,39,23,vintage,high
345,4175,4.111377245508982,1.1608955101312166,1,5,5.0,1998,Star Trek: Voyager: Season 5,8,28,nineties,very_high
346,485,3.051546391752577,1.0540274395864697,1,5,3.0,2005,Up and Down,1,11,modern,medium
347,108,2.435185185185185,1.1045627387752222,1,5,2.5,1989,Iceman Cometh,17,13,eighties,very_low
348,12739,3.4052908391553496,1.1636565950382805,1,5,4.0,1988,The Last Temptation of Christ,18,29,eighties,very_high
349,583,2.4682675814751285,1.0577507666226844,1,5,2.0,1978,The Swarm,28,9,vintage,medium
350,1151,3.7958297132927887,1.2542172277781407,1,5,4.0,1993,"Dr. Quinn, Medicine Woman: Season 3",13,35,nineties,high
351,129,2.937984496124031,0.8455022359566838,1,5,3.0,1969,Guns of the Magnificent Seven,37,29,vintage,very_low
352,119,2.563025210084034,1.139719378650258,1,5,3.0,1997,Pick a Card,9,11,nineties,very_low
353,20460,3.2548387096774194,0.9262683555593806,1,5,3.0,2002,Life or Something Like It,4,25,modern,very_high
354,142,2.2816901408450705,1.2455093645032251,1,5,2.0,1981,Sadomania,25,9,eighties,very_low
355,150,2.0,1.010016944505348,1,5,2.0,1973,Sinful Nuns of St. Valentine,33,28,vintage,very_low
356,1870,3.068983957219251,0.989538934612114,1,5,3.0,2005,Look at Me,1,10,modern,high
357,77314,3.5123780945236307,1.0240132493457077,1,5,4.0,2003,House of Sand and Fog,3,21,modern,very_high
358,3008,3.538896276595745,0.9076860466635561,1,5,4.0,1979,The Onion Field,27,15,vintage,high
359,4580,4.1543668122270745,1.0727890374129978,1,5,4.0,2003,Absolutely Fabulous: Series 5,3,29,modern,very_high
360,2231,2.393993724787091,1.1607712597447408,1,5,2.0,1999,Lies,7,4,nineties,high
361,35849,3.635833635526793,1.147083375747445,1,5,4.0,2004,The Phantom of the Opera: Special Edition,2,41,modern,very_high
362,3936,2.513211382113821,1.1421588386645418,1,5,3.0,2000,The Flintstones in Viva Rock Vegas,6,34,modern,high
363,1643,2.9543517954960437,1.011979519810232,1,5,3.0,2002,Stark Raving Mad,4,16,modern,high
364,123,2.934959349593496,1.0768795037269094,1,5,3.0,2004,Billy Blanks: Tae Bo: Contact 2,2,31,modern,very_low
365,260,3.2153846153846155,1.270299969952772,1,5,3.0,1989,R.E.M.: Tourfilm,17,16,eighties,low
366,350,3.4971428571428573,1.208253781357101,1,5,4.0,2004,"Still, We Believe: The Boston Red Sox Movie",2,43,modern,medium
367,12437,3.139663906086677,1.1422752921105221,1,5,3.0,2003,Spun,3,4,modern,very_high
368,1395,3.411469534050179,1.2916841651086917,1,5,4.0,1986,The Best of Designing Women,20,27,eighties,high
369,962,2.860706860706861,1.0597816118731407,1,5,3.0,2000,Playing Mona Lisa,6,17,modern,medium
370,484,3.1095041322314048,1.1962642688014409,1,5,3.0,1918,Chaplin,88,7,classic,medium
371,2004,3.874251497005988,0.9827039879489952,1,5,4.0,1966,The Trouble with Angels,40,23,vintage,high
372,148,2.391891891891892,1.110464357948488,1,5,2.0,1998,Jeans,8,5,nineties,very_low
373,85,2.776470588235294,1.339655877883742,1,5,3.0,2000,Third World Cop,6,15,modern,very_low
374,243,3.3292181069958846,1.0318533262743832,1,5,3.0,1976,The Little Girl Who Lives Down the Lane,30,39,vintage,low
375,2064,3.0266472868217056,1.166575708963202,1,5,3.0,2003,Nine Dead Gay Guys,3,18,modern,high
376,193,3.4248704663212437,1.2689411222256541,1,5,4.0,2001,Genesis: The Way We Walk: Live in Concert,5,41,modern,low
377,112,2.5357142857142856,1.146310740605842,1,5,2.0,1979,Dick Francis: The Racing Game,27,29,vintage,very_low
378,8185,2.83787416004887,1.178780445837919,1,5,3.0,2003,Party Monster,3,13,modern,very_high
379,158,2.632911392405063,0.9600585861883495,1,5,3.0,1996,Crash Dive,10,10,nineties,very_low
380,529,3.0926275992438566,0.9677187792309461,1,5,3.0,1992,Live Wire,14,9,nineties,medium
381,6660,3.392042042042042,1.1490104407602906,1,5,3.0,1991,Out for Justice,15,15,nineties,very_high
382,158,3.0822784810126582,1.2206565523396222,1,5,3.0,2004,Buried in the Sand: The Deception of America,2,44,modern,very_low
383,223,2.7443946188340806,1.018810676684274,1,5,3.0,2001,Hit Team,5,8,modern,low
384,1438,3.737134909596662,0.9830282115673623,1,5,4.0,1986,Crossroads,20,10,eighties,high
385,9368,3.6277754056362084,0.9451179156034022,1,5,4.0,2002,The Santa Clause 2,4,18,modern,very_high
386,1469,2.949625595643295,1.0243201686751895,1,5,3.0,1994,Princess Caraboo,12,16,nineties,high
387,588,3.5153061224489797,1.157791356877939,1,5,4.0,1984,Bizet's Carmen,22,14,eighties,medium
388,217,2.3225806451612905,1.1968696725801744,1,5,2.0,1990,Body Chemistry,16,14,nineties,low
389,391,3.112531969309463,1.01153424134393,1,5,3.0,2002,Steal,4,5,modern,medium
390,5242,2.6905761159862647,1.0137496314336079,1,5,3.0,1981,The Fan,25,7,eighties,very_high
391,572,3.5384615384615383,1.1822933620572784,1,5,4.0,1967,The Monkees: Season 2,39,21,vintage,medium
392,60,3.2333333333333334,1.3822931900565947,1,5,3.0,1993,Danielle Steel's Heartbeat,13,26,nineties,very_low
393,11893,3.3227949213823256,0.9297467681454973,1,5,3.0,1998,The Replacement Killers,8,23,nineties,very_high
394,1617,3.5720470006184293,1.0429681216317543,1,5,4.0,1916,"20,000 Leagues Under the Sea",90,28,classic,high
395,1822,3.9879253567508233,0.8641160322636081,1,5,4.0,1935,Captain Blood,71,13,classic,high
396,204,3.1029411764705883,1.3696898992721191,1,5,3.0,2001,Arjuna: Complete Collection,5,27,modern,low
397,748,3.929144385026738,0.9988243775009947,1,5,4.0,1946,A Night in Casablanca,60,21,classic,medium
398,3565,2.7483870967741937,1.1681451941735355,1,5,3.0,1976,In the Realm of the Senses,30,26,vintage,high
399,125,2.336,1.0994426740619028,1,5,2.0,2001,Fangs,5,5,modern,very_low
400,3693,3.8326563769293256,1.0014320246178492,1,5,4.0,1970,Rio Lobo,36,8,vintage,high
401,3246,3.6346272335181764,1.123041750414873,1,5,4.0,1989,Halloween 5: The Revenge of Michael Myers,17,41,eighties,high
402,122,3.2459016393442623,1.362493311287463,1,5,3.0,1999,Pan Tadeusz,7,11,nineties,very_low
403,440,3.090909090909091,1.2283326072341387,1,5,3.0,2000,Substitute 4: Failure is Not an Option,6,38,modern,medium
404,458,2.4912663755458517,1.071273057581374,1,5,2.0,2001,The Shaft,5,9,modern,medium
405,7121,3.7515798342929365,1.1896997500823874,1,5,4.0,1987,Wings of Desire,19,15,eighties,very_high
406,48617,3.7627578830450252,0.9272053464386427,1,5,4.0,2005,Hostage,1,7,modern,very_high
407,219,2.680365296803653,1.2700241469499844,1,5,3.0,1972,The Abductors,34,13,vintage,low
408,2821,3.4055299539170507,1.101590361095802,1,5,3.0,1990,Nightbreed,16,10,nineties,high
409,447,3.548098434004474,1.144998760127106,1,5,4.0,1966,Godzilla vs. The Sea Monster,40,28,vintage,medium
410,1009,3.904856293359762,0.9294915640400213,1,5,4.0,1998,Frank Lloyd Wright,8,18,nineties,high
411,203,2.916256157635468,0.9162351796102679,1,5,3.0,1999,Vendetta,7,8,nineties,low
412,320,3.125,1.248196190671772,1,5,3.0,1999,Jay Jay the Jet Plane: Adventures in Learning,7,45,nineties,low
413,29909,3.4105787555585274,1.0449969472804694,1,5,3.0,2002,Igby Goes Down,4,14,modern,very_high
414,1428,2.936974789915966,1.1037071160876955,1,5,3.0,1999,Girl,7,4,nineties,high
415,126,1.7619047619047619,0.8618916073713343,1,5,2.0,2002,Reign in Darkness,4,17,modern,very_low
416,11256,2.987562189054726,1.1666268037369465,1,5,3.0,2003,Elephant,3,8,modern,very_high
417,1465,3.9310580204778156,1.2005340512635814,1,5,4.0,1986,Transformers: Season 3: Part 1,20,30,eighties,high
418,2061,2.7273168364871423,0.9334017704610855,1,5,3.0,2004,The Deal,2,8,modern,high
419,601,3.906821963394343,1.14657608407967,1,5,4.0,2005,George Lopez: Why You Crying?,1,29,modern,medium
420,4495,3.7134593993325917,1.059945135737909,1,5,4.0,1999,Saturday Night Live: The Best of Dana Carvey,7,44,nineties,very_high
421,987,4.043566362715299,0.9602266078067205,1,5,4.0,2003,Agatha Christie's Poirot: Sad Cypress,3,37,modern,medium
422,5498,3.395416515096399,1.0423421116464395,1,5,3.0,1964,The Unsinkable Molly Brown,42,26,vintage,very_high
423,296,2.983108108108108,1.1540871226116785,1,5,3.0,1963,My Favorite Martian #1,43,22,vintage,low
424,14120,3.5564447592067987,1.1651323363503236,1,5,4.0,1998,Happiness,8,9,nineties,very_high
425,4532,3.6699029126213594,1.2410060240500205,1,5,4.0,2000,The 10th Kingdom,6,16,modern,very_high
426,4217,3.246857955892815,1.1005023938889475,1,5,3.0,2001,Recess: School's Out,5,20,modern,very_high
427,2681,2.8690787019768744,1.0683797581429813,1,5,3.0,1990,Graveyard Shift,16,15,nineties,high
428,115,2.8347826086956522,1.3632419742645265,1,5,3.0,2004,Barney: Barney's Colorful World: Live,2,37,modern,very_low
429,1219,3.3617719442165708,1.107319494792358,1,5,3.0,1997,Zeus and Roxanne,9,16,nineties,high
430,1546,4.047865459249676,1.1565090748193445,1,5,4.0,2002,Chobits,4,7,modern,high
431,3449,3.5421861409104087,1.1242568977195786,1,5,4.0,2002,Millennium Actress,4,18,modern,high
432,2714,3.98894620486367,1.1240212003046066,1,5,4.0,1996,Les Miserables in Concert,10,25,nineties,high
433,10043,3.5554117295628798,0.9946037119204864,1,5,4.0,1993,Untamed Heart,13,13,nineties,very_high
434,138,3.4782608695652173,1.160275522931759,1,5,4.0,2004,Extreme Engineering: Tokyo's Sky City,2,37,modern,very_low
435,343,2.8658892128279883,1.1026694135793966,1,5,3.0,1996,Love Can Seriously Damage Your Health,10,37,nineties,low
436,3485,3.8146341463414632,1.0333494271617665,1,5,4.0,1985,Girls Just Want to Have Fun,21,27,eighties,high
437,165,3.272727272727273,1.4157805584907726,1,5,3.0,2005,Beyblade: Fierce Battle,1,23,modern,low
438,3712,3.030980603448276,1.147377268951341,1,5,3.0,1997,Bean: The Movie,9,15,nineties,high
439,688,3.2165697674418605,0.968748276723762,1,5,3.0,1961,Town Without Pity,45,17,vintage,medium
440,107,2.925233644859813,1.1951232239257918,1,5,3.0,2003,Just 4 Kicks,3,12,modern,very_low
441,340,3.7705882352941176,1.2433965784047407,1,5,4.0,1968,Dark Shadows: Vol. 9,38,20,vintage,low
442,25292,3.9341293689704253,0.7983678025718054,1,5,4.0,1988,Mississippi Burning,18,19,eighties,very_high
443,36515,3.973709434478981,0.8879670834871846,1,5,4.0,2002,Rabbit-Proof Fence,4,18,modern,very_high
444,90,3.1666666666666665,1.408242190610596,1,5,3.5,2001,The Inner Tour,5,14,modern,very_low
445,7534,3.539686753384656,0.9115709464621086,1,5,4.0,1996,Michael Collins,10,15,nineties,very_high
446,719,2.8372739916550764,0.9381730134133025,1,5,3.0,1995,The Underneath,11,14,nineties,medium
447,91,3.4175824175824174,1.2829301017240362,1,5,4.0,1986,The Making of Fanny and Alexander,20,33,eighties,very_low
448,189,3.201058201058201,1.3612411974585725,1,5,3.0,2001,Oswald: Welcome to the Big City!,5,32,modern,low
